1999.2682188749313,4057.722568511963
1999.9251067638397,4066.092014312744
1987.2640818357468,4060.2822303771973
1983.686938881874,4070.176124572754
1989.3015772104263,4063.2882118225098
1974.3291437625885,4068.845272064209
1972.8152602910995,4058.0973625183105
1960.056021809578,4038.938045501709
1939.4908398389816,4036.9763374328613
1922.2964942455292,4051.67818069458
1904.6000391244888,4077.8565406799316
1872.9475736618042,4098.123550415039
1847.5708961486816,4106.4324378967285
1839.4203335046768,3985.513210296631
1792.5437986850739,4000.7553100585938
1745.111107826233,3984.980583190918
1780.8988094329834,3980.189800262451
1758.1099718809128,3985.6820106506348
1759.2788487672806,3835.508346557617
1734.1181635856628,3820.6734657287598
1684.0943396091461,3675.0924587249756
1723.7251549959183,3709.569215774536
1668.3621555566788,3717.3409461975098
1706.2532156705856,3860.574722290039
1677.5649785995483,3888.842821121216
1606.6678687930107,3933.2423210144043
1593.1152701377869,3927.1903038024902
1491.7385429143906,3993.248462677002
1536.809653043747,4085.446834564209
1511.4374309778214,4124.786853790283
1522.0755860209465,4243.3013916015625
1549.8562678694725,4171.848297119141
1546.0104420781136,4155.434131622314
1546.619288623333,4122.434139251709
1545.8042323589325,4092.0920372009277
1583.84358137846,4063.7331008911133
1614.400491118431,4026.1616706848145
1621.244639158249,4010.499954223633
1615.3250932693481,3996.6115951538086
1597.9454591870308,3988.0166053771973
1586.143173277378,3985.398769378662
1572.2026601433754,3985.61429977417
1563.835233449936,3988.333225250244
1566.7932629585266,3984.1504096984863
1561.4480823278427,3987.9112243652344
1539.4653901457787,3985.703468322754
1531.5579399466515,3989.328384399414
1531.8840593099594,3995.0637817382812
1524.8434841632843,3996.138095855713
1523.3645662665367,3999.2990493774414
1512.880027294159,3996.217727661133
1501.3694763183594,3997.1261024475098
1484.275572001934,3997.835636138916
1464.456483721733,3999.7668266296387
1441.4124265313148,3998.603343963623
1404.6855941414833,4009.8233222961426
1395.1577171683311,3862.7395629882812
1332.5210064649582,3886.6324424743652
1300.8391931653023,3865.4890060424805
1328.2443583011627,3856.523036956787
1313.8889074325562,3868.2596683502197
1301.770769059658,3856.092929840088
1314.0421360731125,3682.2028160095215
1206.6750600934029,3736.752510070801
1207.386091351509,3693.068742752075
1221.7226549983025,3695.354461669922
1236.4926561713219,3834.8069190979004
1270.5630734562874,3824.5670795440674
1272.833801805973,3799.745559692383
1234.4568073749542,3829.0390968322754
1251.9605159759521,3806.116819381714
1214.863009750843,3819.9386596679688
1227.1053194999695,3950.1380920410156
1258.0515965819359,3941.166877746582
1268.8109204173088,3922.0643043518066
1269.3570032715797,3917.494297027588
1248.8574907183647,3918.239116668701
1255.3117871284485,3907.059669494629
1263.8544291257858,3901.515245437622
1235.7226386666298,3893.710136413574
1223.4650254249573,3885.336399078369
1204.7933116555214,3885.481357574463
1191.6854828596115,3891.012668609619
1197.3485499620438,3886.0745429992676
1189.578153192997,3879.6944618225098
1178.5994470119476,3870.9774017333984
1167.3398539423943,3858.6134910583496
1154.9688205122948,3747.0197677612305
1114.342600107193,3756.7696571350098
1105.9541553258896,3730.0562858581543
1139.2321810126305,3717.4577713012695
1117.4902766942978,3714.6668434143066
1110.327661037445,3704.761028289795
1114.4704520702362,3686.8672370910645
1061.195895075798,3719.151020050049
1092.788890004158,3697.4220275878906
1064.4761696457863,3705.0251960754395
1060.6476813554764,3802.741527557373
1083.1595063209534,3797.4162101745605
1086.4787176251411,3791.9929027557373
1086.4927619695663,3783.9009761810303
1089.276447892189,3783.583879470825
1080.9500887989998,3781.4321517944336
1097.0339626073837,3664.092779159546
1090.577244758606,3659.633159637451
1056.253932416439,3607.93399810791
1060.4346916079521,3586.366653442383
1005.4328739643097,3581.1004638671875
969.9821397662163,3537.2138023376465
946.6389864683151,3497.9114532470703
882.1267262101173,3493.849277496338
890.8402249217033,3439.845561981201
837.3581022024155,3428.943157196045
817.8309425711632,3500.3600120544434
816.0861507058144,3497.535228729248
771.3902667164803,3501.9028186798096
775.6082192063332,3492.2661781311035
767.3199251294136,3464.5304679870605
767.5196453928947,3394.519805908203
746.5276122093201,3330.519199371338
698.5891312360764,3330.8424949645996
698.1729343533516,3300.211191177368
691.1286786198616,3295.5198287963867
656.3605964183807,3283.1716537475586
643.1794464588165,3235.790491104126
628.7652999162674,3233.4771156311035
611.9849234819412,3231.916904449463
603.2227054238319,3221.403121948242
579.9851268529892,3294.0211296081543
597.0925912261009,3346.8480110168457
610.4932203888893,3332.5977325439453
596.9608649611473,3330.517530441284
590.3108194470406,3326.96533203125
586.679145693779,3318.4642791748047
576.3084143400192,3317.4288272857666
561.342179775238,3330.709457397461
589.4823968410492,3321.8727111816406
582.8089118003845,3315.1679039001465
562.3328387737274,3307.986259460449
564.8576244711876,3298.184871673584
558.7287694215775,3321.742057800293
548.6298203468323,3317.514419555664
564.3287822604179,3311.4101886749268
549.6050789952278,3315.554618835449
565.2980357408524,3307.4734210968018
569.9543654918671,3286.101818084717
536.5601107478142,3283.9903831481934
537.6202166080475,3273.617744445801
536.8690863251686,3268.5585021972656
530.726283788681,3250.952959060669
517.0705318450928,3201.8237113952637
522.2242251038551,3201.5819549560547
520.4857289791107,3195.6732273101807
537.0160192251205,3183.9094161987305
535.539910197258,3182.7502250671387
543.1975647807121,3182.5637817382812
552.7181774377823,3176.3620376586914
535.3964641690254,3190.5555725097656
550.0764846801758,3197.9198455810547
525.5288109183311,3193.6492919921875
514.3275260925293,3205.023765563965
486.5040332078934,3173.217535018921
444.41042095422745,3164.6087169647217
417.59783029556274,3151.916980743408
386.38296723365784,3124.776840209961
343.187116086483,3098.292350769043
319.95031237602234,3079.1969299316406
297.9515418410301,3061.612129211426
264.02660459280014,3039.804458618164
287.2592434287071,3041.238784790039
283.5717797279358,3043.854236602783
298.9107221364975,3047.297477722168
302.3384138941765,3043.750047683716
284.6592962741852,3047.6620197296143
288.7428104877472,3053.6251068115234
293.9525842666626,3050.4415035247803
290.2677357196808,3044.4252490997314
300.3239706158638,3035.4812145233154
293.47100853919983,3018.514633178711
272.9495093226433,3000.443458557129
265.3585895895958,2984.5242500305176
262.2270882129669,2963.907480239868
254.7200471162796,2943.0971145629883
246.93124741315842,2921.6339588165283
242.40431934595108,2903.111457824707
236.07535660266876,2886.850357055664
228.55514287948608,2870.142936706543
217.39831566810608,2853.3382415771484
204.72586154937744,2838.8144969940186
194.10377275198698,2821.7148780822754
187.7296743914485,2808.0501556396484
175.5248485133052,2796.828269958496
170.94058077782393,2790.1721000671387
164.7630063816905,2782.5756072998047
150.48455726355314,2777.2774696350098
140.71763586252928,2774.5018005371094
132.38982390612364,2773.076295852661
124.5124964043498,2771.907329559326
120.61891984194517,2773.3349800109863
117.81344097107649,2776.0238647460938
110.10057758539915,2772.3352909088135
109.26062893122435,2771.6634273529053
100.27370136231184,2763.549327850342
97.24128525704145,2754.7435760498047
98.3196971938014,2742.698907852173
98.72088115662336,2730.412483215332
98.66819065064192,2707.8895568847656
99.06056057661772,2700.6120681762695
97.17212896794081,2686.445713043213
99.23102986067533,2674.0195751190186
96.51775937527418,2660.9268188476562
94.69654690474272,2645.2736854553223
94.52714305371046,2633.4550380706787
87.69529592245817,2628.9939880371094
97.45417814701796,2623.809337615967
88.81477545946836,2615.2496337890625
85.66835802048445,2617.5315380096436
81.74640219658613,2606.1220169067383
74.2401359602809,2594.5372581481934
75.60447137802839,2586.355209350586
71.59863691776991,2578.462600708008
65.59133809059858,2565.9866333007812
63.54870926588774,2549.8268604278564
57.15223681181669,2533.4601402282715
40.25766532868147,2504.004716873169
38.76644652336836,2488.0576133728027
34.81417428702116,2473.7675189971924
35.73829215019941,2457.6869010925293
33.94981753081083,2445.5981254577637
22.40207325667143,2435.5223178863525
20.985822193324566,2427.642822265625
19.313382916152477,2425.7311820983887
21.52977418154478,2423.0737686157227
20.72847168892622,2420.8505153656006
23.276600055396557,2429.637908935547
18.385778181254864,2427.7007579803467
16.733969561755657,2418.2567596435547
13.065780512988567,2422.067642211914
9.239229373633862,2412.965774536133
7.8321797773242,2402.2865295410156
1.1428100988268852,2389.9779319763184
0.0,2377.232074737549
1.7372248694300652,2371.0107803344727
13.619321398437023,2368.978977203369
28.413052670657635,2363.7897968292236
39.924378506839275,2358.4530353546143
63.5521961376071,2356.954574584961
75.96148829907179,2324.5441913604736
98.37548714131117,2325.6213665008545
106.4201844856143,2320.387363433838
125.96681248396635,2318.4974193573
142.09640305489302,2303.1668663024902
135.50524692982435,2289.7722721099854
116.7428744956851,2271.338701248169
93.0697275325656,2250.3461837768555
85.52694600075483,2246.8395233154297
61.745512299239635,2225.844383239746
51.14542227238417,2226.470470428467
30.682618729770184,2214.9877548217773
26.204991154372692,2198.744297027588
18.808755092322826,2162.569999694824
8.998247794806957,2151.108503341675
7.802347652614117,2126.9054412841797
3.996039740741253,2111.2430095672607
5.375000648200512,2099.0188121795654
6.532448343932629,2065.7613277435303
6.017069332301617,2044.9271202087402
5.1818666979670525,2030.4336547851562
12.156675569713116,2031.0311317443848
7.517489604651928,1998.313069343567
16.17519836872816,1995.1330423355103
15.636573545634747,1987.4845743179321
19.966977648437023,1981.3114404678345
33.479574136435986,1980.3284406661987
38.79337292164564,1972.6225137710571
57.65812378376722,1959.7574472427368
56.42725806683302,1959.7405195236206
70.16727607697248,1943.8093900680542
75.41133742779493,1908.91432762146
81.71521406620741,1908.497929573059
90.65719973295927,1908.8066816329956
88.00243120640516,1914.5864248275757
90.20022582262754,1923.690676689148
81.35732542723417,1929.1857481002808
68.91209911555052,1937.9380941390991
62.60899733752012,1938.8147592544556
53.84048353880644,1939.4325017929077
46.964372508227825,1945.1948404312134
41.219460777938366,1944.6882009506226
31.4549608156085,1936.1826181411743
26.829141192138195,1928.0606508255005
23.330259136855602,1907.4922800064087
15.648293308913708,1889.3204927444458
8.186000399291515,1869.4199323654175
8.815380744636059,1857.714056968689
7.322805933654308,1849.206566810608
6.434041075408459,1848.272681236267
8.349592797458172,1841.065526008606
9.545686654746532,1832.793116569519
14.008882455527782,1832.0389986038208
22.70882111042738,1822.6425647735596
34.455317072570324,1812.7241134643555
45.64236383885145,1799.6357679367065
61.56739126890898,1784.0875387191772
68.63896083086729,1766.5566205978394
73.40541761368513,1750.0609159469604
82.441839389503,1733.6108684539795
88.46696000546217,1720.6019163131714
93.74404978007078,1712.1621370315552
97.01725374907255,1701.1678218841553
91.89106803387403,1692.0713186264038
82.87982922047377,1682.2208166122437
78.469711355865,1672.989010810852
73.44348262995481,1664.4525527954102
66.40658807009459,1647.686243057251
66.82995241135359,1642.9802179336548
67.84143578261137,1632.7193975448608
63.60139977186918,1631.3802003860474
56.674244813621044,1624.2421865463257
53.88445686548948,1623.9935159683228
37.07860689610243,1612.2167110443115
33.05243235081434,1612.9136085510254
41.18759464472532,1607.2183847427368
38.15111052244902,1602.8635501861572
48.01847320050001,1602.7199029922485
48.17470442503691,1597.0691442489624
44.775973074138165,1597.3469018936157
46.25276010483503,1593.3502912521362
53.76357864588499,1553.2070398330688
62.68134992569685,1520.103096961975
82.48716872185469,1487.923264503479
101.57507937401533,1451.9318342208862
102.79664676636457,1442.686676979065
106.05086665600538,1405.7537317276
126.23539846390486,1373.6320734024048
123.08927159756422,1342.5182104110718
134.10245906561613,1305.0848245620728
136.39565836638212,1275.9217023849487
140.42870979756117,1282.9128503799438
145.5226419493556,1277.156949043274
138.41019850224257,1280.20179271698
140.8280534669757,1275.4720449447632
135.1713789626956,1248.3935356140137
136.5802688524127,1244.1283464431763
133.20391159504652,1243.0932521820068
130.41906338185072,1245.9189891815186
129.77747898548841,1240.1124238967896
132.13566970080137,1232.7948808670044
133.56005679816008,1229.0552854537964
133.9361546561122,1218.2172536849976
136.87733095139265,1211.751103401184
139.36405163258314,1209.8735570907593
144.72686033695936,1201.9240856170654
148.59631936997175,1203.8592100143433
149.0036053583026,1199.6374130249023
154.10422068089247,1183.4967136383057
159.28735863417387,1180.6409358978271
155.7920603081584,1170.3473329544067
160.33816616982222,1161.911129951477
160.81664245575666,1130.9233903884888
171.9394726678729,1127.637505531311
